Text,Label
"
We have bought and sold multiple properties in our lifetime and had many experiences with lenders, but the one with Brandon Mears was unique to say the least. 

Brandon is a true professional, honest, efficient and supportive at a level we never experienced before.  His commitment in finding the best loan and saving opportunities for us was quite remarkable.

His constant support and frequent communications made us very comfortable with our decision to work with him.  Phone calls, texts, emails were answered almost immediately and his follow-up was impeccable.  
... Read More
        ",compliment
"
I worked with Sam Fazio on a home purchase. Not only did he provide me with a low interest rate / low closing costs; the process itself, was seamless. He was detailed in his explanation of the mortgage process, introduced me to everyone on his team (who were all wonderful as well), and my loan was clear to close way ahead of schedule. My realtor and my attorney were super impressed with the service he provided me. I recommend Sam Fazio to everyone I know who is looking for a mortgage... Read More
        ",compliment
"
I worked with Sam on a home purchase. Not only did he provide me with a low interest rate / low closing costs; the process itself, was seamless. He was detailed in his explanation of the mortgage process, introduced me to everyone on his team (who were all wonderful as well), and my loan was clear to close way ahead of schedule. My realtor and my attorney were super impressed with the service he provided me. I recommend him to everyone I know who is looking for a mortgage... Read More
        ",compliment
"
Friendly, Knowledgeable, experienced in the industry. One of the best companies I've had to do business with, and would and will use again upon my next purchase of a home or refinance. Jim Moore and his team are on of the best here in Raleigh North Carolina, you can look forward to being on of the Guaranteed Rate Family. And Just smiling.
        ",compliment
"
Penny has been nothing short of amazing!  Penny has helped my wife and I multiple times get into mortgages that fit us, and we are comfortable with.   She works hard day and night to make her customers happy, and has truly changed our lives for the better.    
        ",compliment
"
Penny is a pleasure to work with! She works very hard to find the best rates and decisions for our mortgage purposes. She works at a fast pace with quick responses. We enjoyed working with Penny and have referred her to many people. Our referrals let us know they were happy for the recommendation and couldn't have asked to work with someone better. I strongly encourage you to give Penny a call with all your mortgage inquiries. ... Read More
        ",compliment
"
Good service, very helpful people!
        ",compliment
"
I met Mr. Germain through my daughter and son in law who have known him and have done business with him for several years. Mr. Germain also helped my granddaughter buy her first home.  We moved from our home in another state that we lived in for 59 years.  Thinking this would be a very frightening and intimidating process I was dreading the whole thing.  Mr. Germain made the transition to a new home so much easier because of his knowledge and compassion.  I would recommend Mr. Germain to anyone out there who wants a less stressful and very positive experience. ... Read More
        ",compliment
"
Dean was easy to contact and work with throughout our lending process! The home purchase experience from our pre-approval letter to the closing table was excellent. Dean is extremely responsive and his team provides great tracking for the closing. Dean has been in the industry for years and provides not only great service, but tremendous expertise. Highly recommend!
        ",compliment
"
Dean has been such a huge help! He took my call when he was off work and gave me his undivided attention. He helped me land my dream home! I would highly recommend him to anyone looking for a lender, and do so on a regular basis.
        ",compliment
"
Very profession able and knowledgeable of the industry. Very helpful.
        ",compliment
"
I have worked with Dean professionally & after seeing how well his other transactions went, I decided to use him for my personal loan.  I was very impressed with his knowledge for the loan industry and his professional manner in all aspects!!  My refinance went thru without a hitch & I am SO HAPPY I trusted his advice!!  I highly recommend Dean & plan to use him for my next home!  ... Read More
        ",compliment
"
Dean made the homebuying process so simple for my husband and I! As first time homeowners, it can be so overwhelming trying to find the right rate and learning all the lingo. Dean helped us every step of the way and two years later we are still so happy in our home! I highly recommend him to anyone looking for someone to help them get their dream home. 
        ",compliment
"
Dean was professional and very informative right from the start. It was impressive how quickly he returned correspondence and updates on our loan status and questions we had. Our Conventional Loan closed in the time frame Dean gave us and he worked hard through some unforeseen issues. We could not be happier and will certainly recommend Dean Germain and be confident they will receive the same top notch experience. It is clear Dean is passionate about his clients and the mortgage product... Read More
        ",compliment
"
This was our first house so of course we were freaking out, but thanks to Dean he made the whole process easy. He was very patient in answering my thousands of questions and walked us through every step. He had great communication! I highly recommend him and when we are ready for our next house he will be who I call. Thanks again for everything!! 
        ",compliment
"
I spent weeks working with numerous brand name banks and lending intuitions to refinance my home. I assumed this came after a particularly opportune time, as I just completed a full cycle in my full-time employment position. I had all the documents uploaded within a day or 2.  My income, credit score, 401K balances were all quite respectable. However, rather than being met with the highest degree of professionalism, I was met with stumbling blocks of bureaucracy.

Then I was very fortunate to find Michael and his most dedicated professional staff at Guaranteed Rate. I was prepared once again for anything, other than the professionalism, sensitivity, and quick (and at the same time responsible) turnaround I immediately received.

The closing costs, title insurance, etc. were the lowest I have ever seen.

I closed this week, original mortgage paid off, money in my account, all with the most respectable and free flowing experience imaginable. 

Thank you, Michael and crew.

Jacob M. Koppel 
... Read More
        ",compliment
"
Marcus was great to work with. Was always quick to respond to any questions i had. Will deff recommend and use in the future. 
        ",compliment
"
Our last home purchase was a stressful and challenging process to say the least.  One so difficult that we were reluctant to embark on the process again since that was the only experience we have known.  Expressing the dread of the journey to our realtor, he recommended for us to use Guaranteed Rate and to trust him on this recommendation. We are so happy that we did because we were absolutely blown away with Guaranteed Rate!  This time around was such a breeze because of Rick Richter and his wonderful team! They broke down the process beautifully, eliminated any guesswork, and were always available for any questions or clarification.  I guarantee that you will have a phenomenal experience with Guaranteed Rate... Read More
        ",compliment
"
Our last home purchase was a stressful and challenging process to say the least.  One so difficult that we were reluctant to embark on the process again since that was the only experience we have known.  Expressing the dread of the journey to our realtor, he recommended for us to use Guaranteed Rate and to trust him on this recommendation. We are so happy that we did because we were absolutely blown away with Guaranteed Rate!  This time around was such a breeze because of Rick Richter and his wonderful team! They broke down the process beautifully, eliminated any guesswork, and were always available for any questions or clarification.  I guarantee that you will have a phenomenal experience with Guaranteed Rate... Read More
        ",compliment
"
Guaranteed Rate's entire team was very helpful and responsive. Amazing customer service and appreciate their hardwork! 
        ",compliment
"
Simply awesome! Responsive and very helpful. 
        ",compliment
"
Jason Chandler and his team worked so hard to ensure that we were able to purchase our beautiful home!  I can't explain how difficult our situation was and everything that could've possibly went wrong managed to go wrong!  We were so frustrated.  Jason kept us on the right track and helped us resolve all our issues and was able to close our loan!  We will forever be grateful for him and his team!  Thank You guys!  I defiantly recommend this company to everyone needing a home loan... Read More
        ",compliment
"
Guaranteed Rate provided us a seamless loan experience from beginning to end, with wonderful service from all the staff.  We shopped many lenders, but found Guaranteed Rate offered the most candid feedback, honest rates, and reasonable fees.  Thank you.
        ",compliment
"
Rick and his team with Guaranteed Rate are fantastic! Our experience was delightful from beginning to end. We recommend Rick highly!  Thank you so much for all the hard work to make our buying process go so smoothly.
        ",compliment
"
Tom was a pleasure to work with and really took the time to answer all of our questions. He always answered his phone when we called and went above and beyond to make sure we had a good experience. I have since referred three friends to him who all had similar experiences. Tom is very knowledable and is the best in his industry. You’ll be hearing from us again, Tom! Thank you for everything.... Read More
        ",compliment
"
This was such an easy and quick process. The team was very responsive to any questions that I had. Would definitely use them again and recommend them. 5 stars!!!!!
        ",compliment
"
Gregory understood my needs and he was able to listen and helped with the process. We closed in a timely fashion. 
        ",compliment
"
I worked with Scott on two Mortgage experiences and they both were incredible.  He was in front of all the questions I had and made the process stress free.  His knowledge of the products and industry is amazing.  I'm thankful that our paths crossed and I had Scott in my corner when I went through the mortgage process.
        ",compliment
"
Guaranteed Rate was a great lender company we chose! This is our second experience using them to buy our house, as other places have been more expensive. We have contacted Matt at various hours of the day, and he has been very helpful in explaining the process!
        ",compliment
"
Was a quick and easy process. They worked with me to find a loan that would fit my circumstances. Very satisfied with the entire process. My third loan through them.
        ",compliment
"
After my loan process with another lending company fell apart, Rick Richter came to the rescue! He was able to pick up the pieces and complete the whole process fast and efficiently without having to change our original anticipated closing date. Rick was nothing but kind, courteous, and very informative from start to finish. I would highly recommend the services of Rick and his team... Read More
        ",compliment
"
This process was simple and straight-forward.  Unlike other lenders we were not continually ask to provide the same documentation repeatedly.  We were very happy with how quickly and easily the loan took from start to finish.  The loan officer Matthew McDevitt was available when needed, but not overbearing.  We had a previous poor experience with a lender that made numerous promises, even in writing, and then as closing approached changed the deal in dramatic fashion, which was caused us to eventually decide not to move forward.  This deal happened faster than anticipated with literally no hang-ups.  We would totally recommend Guaranteed Rate. To those that question using an online lender, several trusted sources pointed us in this direction, but in fairness we considered that we don't really personally know our local banker either and lack of face-to-face interaction does not stop all types of business we take part in daily. We hope to never have to move again, but when we are ready to finance, we will check Guaranteed Rate again.
... Read More
        ",compliment
"
I had a fantastic experience working with Brian Belcer and his team at Guaranteed Rate while purchasing my first home. He made himself available just about any time, day or night, to walk me through the process and answer all of my questions. I am very happy with the mortgage I was able to obtain, and ultimately feel that I am much more educated on the process now than I was before working with GR. I highly recommend them to anyone in the market for a home, and will absolutely be using them again for all of my future home purchases... Read More
        ",compliment
"
I worked with Tracy Padgett, she completely professional and always willing to help explain things at any time of the day. She was great to work with, and I would definitely recommend her to family and friends!
        ",compliment
"
Our experience with Tom exceeded expectations, he was always available to answer my questions via email, phone and text. Tom and his team (Ken) were true professionals, they delivered on everything they said they would. Couldn't be happier with the home buying process because of them. Thankful that we choose Garanteed Rate through Lending Tree. Thank you Tom!!!
        ",compliment
"
Chuck Williams and the Richter Team made buying our first home a great experience! They gave us quality customer service and helped explain every step of the process. The team was able to work within our tight timeline and the process felt like a breeze. We feel comfortable knowing we got the right loan! Definitely recommending their services to everyone.
        ",compliment
"
It was quick and easy, and they were a pleasure to work with! Any and all questions were answered! Recommend them anytime! Matt and Rich were great! Thank you!
        ",compliment
"
I met Mr. Germain through my daughter and son in law who have known him and have done business with him for several years. Mr. Germain also helped my granddaughter buy her first home.  We moved from our home in another state that we lived in for 59 years.  Thinking this would be a very frightening and intimidating process I was dreading the whole thing.  Mr. Germain made the transition to a new home so much easier because of his knowledge and compassion.  I would recommend Mr. Germain to anyone out there who wants a less stressful and very positive experience. ... Read More
        ",compliment
"
Dean was easy to contact and work with throughout our lending process! The home purchase experience from our pre-approval letter to the closing table was excellent. Dean is extremely responsive and his team provides great tracking for the closing. Dean has been in the industry for years and provides not only great service, but tremendous expertise. Highly recommend!
        ",compliment
"
Dean has been such a huge help! He took my call when he was off work and gave me his undivided attention. He helped me land my dream home! I would highly recommend him to anyone looking for a lender, and do so on a regular basis.
        ",compliment
"
Very profession able and knowledgeable of the industry. Very helpful.
        ",compliment
"
I have worked with Dean professionally & after seeing how well his other transactions went, I decided to use him for my personal loan.  I was very impressed with his knowledge for the loan industry and his professional manner in all aspects!!  My refinance went thru without a hitch & I am SO HAPPY I trusted his advice!!  I highly recommend Dean & plan to use him for my next home!  ... Read More
        ",compliment
"
Dean made the homebuying process so simple for my husband and I! As first time homeowners, it can be so overwhelming trying to find the right rate and learning all the lingo. Dean helped us every step of the way and two years later we are still so happy in our home! I highly recommend him to anyone looking for someone to help them get their dream home. 
        ",compliment
"
Dean was professional and very informative right from the start. It was impressive how quickly he returned correspondence and updates on our loan status and questions we had. Our Conventional Loan closed in the time frame Dean gave us and he worked hard through some unforeseen issues. We could not be happier and will certainly recommend Dean Germain and be confident they will receive the same top notch experience. It is clear Dean is passionate about his clients and the mortgage product... Read More
        ",compliment
"
This was our first house so of course we were freaking out, but thanks to Dean he made the whole process easy. He was very patient in answering my thousands of questions and walked us through every step. He had great communication! I highly recommend him and when we are ready for our next house he will be who I call. Thanks again for everything!! 
        ",compliment
"
I spent weeks working with numerous brand name banks and lending intuitions to refinance my home. I assumed this came after a particularly opportune time, as I just completed a full cycle in my full-time employment position. I had all the documents uploaded within a day or 2.  My income, credit score, 401K balances were all quite respectable. However, rather than being met with the highest degree of professionalism, I was met with stumbling blocks of bureaucracy.

Then I was very fortunate to find Michael and his most dedicated professional staff at Guaranteed Rate. I was prepared once again for anything, other than the professionalism, sensitivity, and quick (and at the same time responsible) turnaround I immediately received.

The closing costs, title insurance, etc. were the lowest I have ever seen.

I closed this week, original mortgage paid off, money in my account, all with the most respectable and free flowing experience imaginable. 

Thank you, Michael and crew.

Jacob M. Koppel 
... Read More
        ",compliment
"
Marcus was great to work with. Was always quick to respond to any questions i had. Will deff recommend and use in the future. 
        ",compliment
"
Mike was the best....always there  for all my questions. We closed the loan in 2 weeks and i would refer him to everyone.
        ",compliment
"
They were very helpful. Any questions or concerns they answer very quickly. 
        ",compliment
"
Thank you, Rick Richter, and your team for completing our mortgage refinance on time and making us feel like valued clients.  We so much appreciate the way the entire team were always there for us when we had questions and were able to promptly work through the hurdles of refinancing with professionalism.   We are so happy with our rate and with your service!
        ",compliment
"
The team at  guaranteed rate took a complicated tax return situation and smoothly sailed it through the usually horrible mortgage process. But some how their tremendous team made it quick, clean, and painless.
I got a fantastic low rate with an easy loan, what else can you ask for.
Thank you Michelle and the rest of the team, your the best!
        ",compliment
"
Mike's knowledge and enthusiasm are evident in everything he does. I've never worked with anyone who responds to emails faster. Great communication and great service.
        ",compliment
"
Mike is one of the most highly rated and successful mortgage brokers in the country.  He's also one of the most knowledgeable brokers that I know. I work with Mike frequently, and I rely on him to educate me and my clients on,  and navigate us through, the latest mortgage regulations. I am also extremely impressed, because I have seen Mike obtain a preapproval for a client in a matter of 30 minutes, after normal business hours... Read More
        ",compliment
"
A friend of mine told me that he just refinanced his house for an unbelievable interest rate and I wanted to find out what the rates were in the market. I was a little skeptical about how this online process of finding the mortgage refinancing works, but Joe Dilucchio of Guaranteed Rate was fantastic to deal with. He was super helpful, friendly and ensured that he answered all my questions to ensure that we werent wasting each other's time.  Joe provided different types of options, patiently explained all of them and went through pros and cons and most importantly didnt try and and sell me anything.  I have met enough folks who will try and force an option on you and want you to buy.  Joe's attitude of building relationships instead of selling a deal really resonated with me and I will certainly recommend Joe to anyone who in interested in financing or refinancing option and will certainly reach out to him for my financing needs in the future... Read More
        ",compliment
"
I am pretty sure they set a world record in getting my paperwork done PROPERLY and without hassle. I'd recommend doing business with them hands down.
        ",compliment
"
I had a great experience working with Joanne. She is very experienced and knowledgeable, yet patient when answering my questions (even if they were basic). She made everything easy to understand and was accessible during each step of the process, which definitely helped reduce any doubts or hesitations that I came across. As a result, the process went smoothly and I felt confident with my decisions and results. I would strongly recommend her to anyone else who is the process of buying a home.... Read More
        ",compliment
"
AWESOME experience!  Very professional, efficient and great communication.  This team is on top of everything with simple, efficient, latest technology to close FAST....Highly Recommend!!!  

Rick was very professional with all options, opportunities, and communications....

Competitive products and recommendations were offered for consideration...
        ",compliment
"
I worked with Kory and Carla at NASB. They were a superb team and provided excellent, responsive and knowledgeable service throughout the entire process. Ours was a complicated process with a refinance and a loan and they hung in there with us the entire time. It was a great experience working with both of them. I highly recommend them and will use them in the future for all of my mortgage needs... Read More
        ",compliment
"
Kory was by far the best loan officer I have ever worked with. We were dealing with a complicated refinance and purchase of two different properties and he was cool, calm, professional and extremely knowledgeable throughout the entire process. I wouldn’t use anyone else moving forward. His level of integrity and responsiveness is second to none. Thanks for everything, Kory... Read More
        ",compliment
"
Expert loan officer, well versed in VA and the financial impacts of loan component changes. The best I have worked with across 7 home buying/selling deals.  Now advocated for by the #1 real estate broker in the state due to his ability to close complicated and high pressure deals.  She places him at the top of the list after 32 years in the business!  

Professionally and patiently answers detailed questions and can rally the expanded NASB team (also stellar!) to support your needs.  He handled my complicated VA loan that seemed to change every week while we tried to buy an Antebellum home (tough comps) during my retirement from the military (tough income verification) with five families all swapping homes (tons of contingencies).  Everything along the way mattered and Aaron and the NASB team got it done (even on weekends) and closed on time with the best interest rate in the market and no added origination fees.  

Look, do NOT pass up an opportunity to work with him. ... Read More
        ",compliment
"
The NASB team went above and beyond for me and my family and closed an important VA home loan on time despite many changes, my military retirement, and a very challenging Antebellum home that required the entire NASB team to pull out all the stops, know the rules and regulations, and guide us through a tough VA process.  I truly believe we would not have closed on time with a different team.  I will only recommend NASB for home loans...especially complicate VA loans... Read More
        ",compliment
"
Dallas Goodlet and his entire team are deserving a special thank you.  He was as professional as they come and closed our loan in 12 days.  We were with another competitor originally and he called, saving us thousands over our current lender. It was a real pleasure getting to work with this institution and a class act like Dallas.  Great job!
        ",compliment
"
Comments:	To begin my wife and I were at the point of signing completion with the leader of online home mortgage service. We were not satisfied with the origination cost so we applied to lending tree for competitive bids. Several lender matched or slightly beat NASB but none were convincing at closing on time. We chose NASB because of Dallas Goodlet believability on the closing. The sales, loan service and application process was competitive, assuring, professional, timely, supportive, and truthful. Dallas Goodlet/ Brent Custer and the whole NASB team delivered the mortgage on time and at the price promised. We are completely satisfied and appreciative of the staff, product and service of your company. Kudos to all ... Read More
        ",compliment
"
Working with Jon was such an amazing experience! From the start he offered answers to any questions I had since after all this was our first home purchase! Jon was always a phone call away ready to help where needed. He made the stringent home buying process as easy as possible! I would definitely recommend any potential buyers to work with Jon, I know for myself I will be calling him if we ever decide to buy another house!

Thanks Jon... Read More
        ",compliment
"
NASB was amazing to work with! The pre-approval process was easy and informational. We chose our home and closed within 30 days of our agreement date! Thanks NASB for making our first home purchase an amazing experience!
        ",compliment
"

Jon Barrett was a great asset to my husband and I. He made our mortgage loan process extremely simple and quick! Jon was knowledgeable, helpful, patient and accurate. We would suggest anyone shopping for a mortgage loan to give Jon a call.

        ",compliment
"
Jon Barrett was a great asset to my husband and I. He made our mortgage loan process extremely simple and quick! Jon was knowledgeable, helpful, patient and accurate. We will be passing Jon's name along to anyone looking for a mortgage loan!
        ",compliment
"
I can't express how incredibly awesome our experience was with working with Bryant Small at NASB. As a military family, we have purchased or refinanced many homes and this was by far the BEST experience we have ever had. Bryant makes it easy and took the time to discuss the best options for us. I've never met Bryant, but you can't mistake authenticity and we knew instantly he and NASB were who we were going with.... Read More
        ",compliment
"
Best loan officer I could have hoped for! Jeff exceeded my expectations. He worked very hard to get me the best rate possible. Highly recommended 
        ",compliment
"
Adam was great to work with during our refi!  His attention to detail made this a smooth and easy transaction.   It has been several years since we've gone thru the home loan process and we were unsure where to start.   After talking with Adam, we were confident he was the one to help us with our refi.  He was professional, helpful, very knowledgeable about the loan process and answered all of our questions in a timely manner.   I would highly recommend Adam and would not hesitate to work with him again... Read More
        ",compliment
"
Great website, knowledgeable, responsive and always got back to us quickly with answers to our questions.  Mortgage process can be very tedious and they made it easy.
        ",compliment
"
We received offers from multiple banks after our lending tree request for a mortgage.  Alex Madewell from NASB was by far the best offer.  He made the entire process easy and was very knowledgeable.  The closing on this home was seamless, no surprises.  I would definitely recommend Alex Madewell and NASB to anyone looking for a mortgage.
        ",compliment
"
Rob was very helpful in getting this loan closed. Few issues on our end we didn't know about but he was still able to get it done on time.
        ",compliment
"
Peter and his team were great to work with. They were professional and prompt with their responses. They answered all my questions and somehow got us to closing on time despite various roadblocks we encountered.
        ",compliment
"
Adam came highly recommended and from the first time we spoke with him, it was clear why.  He was friendly, professional, knowledgeable, and worked hard to ensure we were taken care of in all aspects.  Beyond the necessary effective communication skills, he brought a personal touch after we closed by sending us a hand written note of congratulations.  I will recommend him to everyone I know buying a house.... Read More
        ",compliment
"
A real stand up guy. From the beginning Mr. Barrett alievatied any uncertainties we faced with buying our first home. This guidance and expertise was certainly what a “first time homebuyer” would hope for. From beginning to the very end he stood by us and walked us through the entire process. Even down to the wire at closing Mr. Barrett stepped up and saved us thousands by identifying an errounous mistake in the contract. When I buy again, I’ll call Jon. Thank you Jon Barrett! We certainly enjoyed working with you... Read More
        ",compliment
"
I had the pleasure of working with Mr. Barrett from NASB and I couldn’t be more please. From the very beginning Mr. Barrett guided us on our journey with the upmost courtesy and respect. Even while closing Mr. Barrett once again came to the rescue helping me save even more money! A big thanks to Mr. Barrett and the team at NASB. When I buy again I know who I’ll call
        ",compliment
"
As a first time homebuyer I was walking blindly, Bryant became my guide! I recall telling him ""I don't speak mortgage"" and that was no problem at all. Bryant was kind, understanding, and genuinely cared throughout the entire process from my online application to the day we became homeowners. He was very prompt and always gave clear explanations of what was happening, next steps, and what path would be in my best interest. Even when there were bumps in the road he was there to smooth them out. I would recommend Bryant to anyone seeking financial wisdom in their buying/refinancing process... Read More
        ",compliment
"
They got me the best deal. They price matched and did even better. Fortunate I got to work with them. 
        ",compliment
"
Alex was persistent, diligent, and thorough. He was easy to work with and got me an excellent rate on my home. Next time I buy I’ll absoltely work with him. 
        ",compliment
"
My wife and I have purchased several homes over the years and have worked with a number of different mortgage companies. Our experience with Jeremy and Brent (Custer) has been, by far, the best we have ever experienced. If we are ever in the market again, we will definitely be back and will recommend NASB to anyone we know who is looking for a mortgage.
        ",compliment
"
Great customer service. Always available when I called and very respectful. Thanks for working extra hard to close on time. 
        ",compliment
"
I would like to thank Brent for working with us. He kept encouraging us when we felt we would get turned down because of a previous lender. Brent and his team did everything possible to meet our deadline. Thanks to him,  we are now happy home owners. 
        ",compliment
"
I first inquired about a loan with Brent (6) months ago. I then told him I wanted to put it all on hold once I found out the cost to buy out my lease. After (6) months I contacted him in the morning and told him it was time for me to get serious. He responded within the hour and we were rolling again.

2 weeks later I found a home I wanted to make an offer on. 4 weeks later I closed on the home. During that time I always knew what was going on. We talked daily. He made me feel comfortable through the whole process and I always felt like I was in control. Honestly, purchasing the home was much easier than I thought. I'd recommend him to anyone.... Read More
        ",compliment
"
It had been ten years since I bought a house and I was little nervous of what I could afford this time around and going through the process again. Adam couldn't have been better to work with. He was great at communicating and making me feel at ease. He got us the best rate and was a dream to work with. He completely took the anxiety out of home buying. You will regret not using him. He is knowledgeable and you can tell he really cares about you... Read More
        ",compliment
"
Fred was very nice, and always available to address my concerns. He seems to really care about his customers. Going through a refinance is never very pleasant, but Fred did his best to make it as painless as possible. Thanks Fred!!
Best,
Kary

        ",compliment
"
I worked with Kory Klossner, a loan officer with NASB.  After confirming he could offer a much lower rate than my financial institution, he then took the additional time to explain the pros and cons of different loan types (conventional versus VA loans).  Kory also took the time to calculate approximate monthly payments and closing costs for each.  I never felt like I was being pressured or rushed into a decision, in fact I felt quite the opposite.  He gave me whatever time I needed to fully understand my options and make the choice that was right for me, based upon my unique circumstances.  Kory went above and beyond to make me feel comfortable with what has been the biggest financial decision of my life.  Thanks Kory...5 stars... Read More
        ",compliment
"
I worked with Kory Klossner, a loan officer with NASB.  After confirming he could offer a much lower rate than my financial institution, he then took the additional time to explain the pros and cons of different loan types (conventional versus VA loans).  Kory also took the time to calculate approximate monthly payments and closing costs for each.  I never felt like I was being pressured or rushed into a decision, in fact I felt quite the opposite.  He gave me whatever time I needed to fully understand my options and make the choice that was right for me, based upon my unique circumstances.  Kory went above and beyond to make me feel comfortable with what has been the biggest financial decision of my life.  Thanks Kory...5 stars... Read More
        ",compliment
"
I couldn't have been more pleased with Aaron's customer service. My father recommended Aaron when I was looking to buy a house. Aaron fought to get me the best rate and made sure that everything went as planned. When I wasn't able to move my closing date up to keep my rate interest rate, Aaron told me not to worry about it and he would cover the cost difference. He did the same thing when we had to pay extra to rush the appraiser to close on time. I would and will recommend Aaron to anyone looking to buy a home because I know he will do a great job like he did for me.... Read More
        ",compliment
"
I can't begin to express my happiness with working with Aaron, not only is he professional and knowledgeable but he literally ended up saving me thousands of dollars on my loan! I thought I had good rate until I spoke with him and we were able to lower it almost a full 1% which saved us hundreds of dollars per month and then he was able to get everything approved/closed on a very tight timeline of less than 4 weeks! I highly recommend him... Read More
        ",compliment
"
Very responsive and worked hard to get us approved.  The mortgage experience itself can be very stressful, but Jon really made us feel like someone was on our side.  Thanks again for everything.
        ",compliment
"
Joey was very helpful. We appreciated his friendly manner and his timely responses.
        ",compliment
"
Our loan officer, Joey Hartegan, was friendly and very helpful. My wife and I were very pleased that we chose NASB to refinance our home.
        ",compliment
"
My family and I shopped around for home mortgages for a while. We currently reside in New Jersey and every mortgage company wanted nearly 20k to close. I found North American Savings Bank online, and Steve was the person that I was assigned to work with. He was wonderful to say the least. Steve would always answer my calls and emails promptly. In addition, when out of the office, Steve always made sure a colleague assisted me. I honestly cannot say enough about (NASB). Ultimately, the were able to get me a much lower interest rate and monthly payment on my home. I highly recommend Steve to anyone ... Read More
        ",compliment
"
RC was excellent to work with!  He is a straight shooter and an honorable fellow veteran. He ensured we understood what was happening, what to expect and how long it would take. I can't recommend anyone more for your lending needs when working with a VA loan, you need a loan officer who ""knows"" what they are doing. He is great at what he does and will personally ensure your closing is on time. Even with an extremely slow appraiser who did not meet deadlines causing delays, we still closed on time thanks to RC, his professionalism and his dedication to keep his word. His team is great to work with as well... Read More
        ",compliment
"
Very smooth experience.....working with a VA loan, closing on time, NASB was extremely easy to work with. As a veteran, you WANT a lender who understands and easily funds VA loans and NASB meets this requirement with five stars. Other lenders we have worked with in the past do not meet NASB's service, especially closing on time, in my experience. Recommend highly!
        ",compliment
"
Outstanding service and always timely
        ",compliment
"
Fred went above and beyond to make sure everything went smoothly including making calls while on vacation. Fred works hard to make your dreams come true.
        ",compliment
"
Fast, helpful, best service possible. I heartily recommend them to everyone.
        ",compliment
"
Aaron did everything humanly possible to get me the best rate and terms that he possibly could.

He listened to me and responded to my needs with concern, care, and expertise.

I could never have anyone who could have helped me more by being a caring, knowledgable, patient, and responsive individual.

Many thanks to Mr. Spring 
        ",compliment
"
Aaron was extremely help and very friendly. I kept his about everything and was always up front with everything. As a veteran myself, he made to go the extra mile for me and always was available to talk and answer questions. This was my first time buying a home and he made as painless as possible for me and my wife. I nothing but great things to about him and cannot thank him enough for helping us through this process... Read More
        ",compliment
"
Their loan officer and his team were amazing. They helped us every step of the way. 
        ",compliment
"
Alex was extremely helpful and always available if we had any questions or concerns. He kept in constant contact with us and told us exactly what was going to be happening and when. When any issues came up he addressed them quickly so we wouldn't have to wait longer for the closing. He was always trying to go the extra step to make sure we were taken care of. 
        ",compliment
"
Great service and easy
        ",compliment
"
Such a pleasure working with Alex. Couldn't ask for a better lender. 
        ",compliment
"
Good guy to work with.  Very responsive.  No surprises.
        ",compliment
"
Extremely smooth process with no surprises.  Better than expected interest rate.
        ",compliment
"
Fred was great! He worked around my schedule, was always very responsive and always knew exactly where I was in the process and helped me work on what to do next.
        ",compliment
"
I worked with a person name Andrew Leehy.  He is a very hard working, honest person with the customers interest not the commission at heart.
        ",compliment
"
Fred was awesome to work with! He is very knowledgeable in his field and is quick to respond to all calls and emails. He made sure the loan stayed on track and we closed on time, 29 days from the day we put a contract on the house. We highly recommend Fred!
        ",compliment
"
A fine bank with traditional values.  Just great.  The people are real and the bank ""walks the talk"".  A real pleasure to do business with them.
        ",compliment
"
Joey was knowledgeable, very accessible and maintained a positive attitude throughout the complex refinancing process.  He was a true partner, not just a functionary doing paperwork.

I trusted his judgment and he never failed me.  He also has a great sense of humor.
        ",compliment
"
I was hesitant to use a non-local mortgage company. My loan officer, Jeremy was more involved with the process than any local loan company I’ve used previously. His customer service and knowledge has exceeded my expectations. 
I don't usually recommend people, but I would consider Jeremy as a trusted “friend in the mortgage business”.

        ",compliment
"
I was hesitant to use a non-local mortgage company. My loan officer, Jeremy was more involved with the process than any local loan company I’ve used previously. His customer service and knowledge has exceeded my expectations. 
I don't usually recommend people, but I would consider Jeremy as a trusted “friend in the mortgage business”.

        ",compliment
"
Steve got it done when others couldn't. 30 day closing and he even got things done that his supervisor couldn't get done. Steve was recommended to me by a friend and I am glad I went with him. He was great to work with. 
        ",compliment
"
Very professional and customer oriented.
        ",compliment
"
Steve was very responsive and patient with my many questions. We haven't bought a house in many years.  And this was a big move for us.  I can't praise him highly enough.  Highly recommend.
        ",compliment
"
Great bank with great products.  Easily the best bank i've worked with.  
        ",compliment
"
Dallas is very experienced and knowledgeable.  Above all, he understand that customer service is to be no less than 100%.  Rain or shine Dallas was always available and never once missed a deadline or commitment to followup.  While NASB obviously has given Dallas the tools and resources to be successful, Dallas is the reason our experience was so stellar. 
        ",compliment
"
I was extremely impressed with the proffessionalism, the quality and speed of the quotes, the ability to communicate through my preferred methods and the speed to close. After speaking to several other loan officers, it was Jon Barrett at NASB that won us over. We couldnt have been happier with the service. Great work!  
        ",compliment
"
I was extremely impressed with the proffessionalism,  quality and speed of the quotes, the ability to communicate through my preferred methods and the speed to close. After speaking to several other loan officers, it was Jon Barrett at NASB that won us over. We couldnt have been happier with the service. Great work!  
        ",compliment
"
RC Malcolm was excellent, he stayed on top of everything to ensure that we were able to close on the projected close date. Everything went very smooth and i would recommend RC to anyone looking for a mortgage lender .
        ",compliment
